***** EVD.Astro.Spectral._RunSpectral.ForR
TempK   nm     flux
25000 434.00 16886.447
25000 435.00 16801.330
25000 436.00 16716.755
25000 437.00 16632.715
25000 438.00 16549.208
25000 439.00 16466.230
25000 440.00 16383.776
25000 441.00 16301.843
25000 442.00 16220.428
25000 443.00 16139.526
25000 444.00 16059.133
25000 445.00 15979.247
25000 446.00 15899.863
25000 447.00 15820.977
25000 448.00 15742.587
25000 449.00 15664.688
25000 450.00 15587.278
25000 451.00 15510.351
25000 452.00 15433.906
25000 453.00 15357.937
25000 454.00 15282.443
25000 455.00 15207.420
25000 456.00 15132.863
25000 457.00 15058.770
25000 458.00 14985.138
25000 459.00 14911.963
25000 460.00 14839.241
25000 461.00 14766.970
25000 462.00 14695.146
25000 463.00 14623.767
25000 464.00 14552.828
25000 465.00 14482.327
25000 466.00 14412.260
25000 467.00 14342.625
25000 468.00 14273.418
25000 469.00 14204.636
25000 470.00 14136.277
25000 471.00 14068.336
25000 472.00 14000.812
25000 473.00 13933.701
25000 474.00 13867.000
25000 475.00 13800.706
25000 476.00 13734.816
25000 477.00 13669.328
25000 478.00 13604.239
25000 479.00 13539.545
25000 480.00 13475.244
25000 481.00 13411.333
25000 482.00 13347.810
25000 483.00 13284.671
25000 484.00 13221.914
25000 485.00 13159.536
25000 486.00 13097.534
25000 487.00 13035.906
25000 488.00 12974.649
25000 489.00 12913.761
25000 490.00 12853.238
25000 491.00 12793.079
25000 492.00 12733.280
25000 493.00 12673.839
25000 494.00 12614.754
25000 495.00 12556.022
25000 496.00 12497.640
25000 497.00 12439.607
25000 498.00 12381.919
25000 499.00 12324.574
25000 500.00 12267.570
25000 501.00 12210.905
25000 502.00 12154.575
25000 503.00 12098.579
25000 504.00 12042.914
25000 505.00 11987.579
25000 506.00 11932.569
25000 507.00 11877.885
25000 508.00 11823.522
25000 509.00 11769.479
25000 510.00 11715.754
25000 511.00 11662.344
25000 512.00 11609.247
25000 513.00 11556.461
25000 514.00 11503.984
25000 515.00 11451.814
25000 516.00 11399.948
25000 517.00 11348.385
25000 518.00 11297.122
25000 519.00 11246.157
25000 520.00 11195.489
25000 521.00 11145.114
25000 522.00 11095.032
25000 523.00 11045.239
25000 524.00 10995.735
25000 525.00 10946.516
25000 526.00 10897.582
25000 527.00 10848.930
25000 528.00 10800.558
25000 529.00 10752.465
25000 530.00 10704.647
25000 531.00 10657.104
25000 532.00 10609.834
25000 533.00 10562.834
25000 534.00 10516.104
25000 535.00 10469.640
25000 536.00 10423.441
25000 537.00 10377.506
25000 538.00 10331.832
25000 539.00 10286.418
25000 540.00 10241.262
25000 541.00 10196.362
25000 542.00 10151.717
25000 543.00 10107.324
25000 544.00 10063.183
25000 545.00 10019.291
25000 546.00 9975.646
25000 547.00 9932.248
25000 548.00 9889.093
25000 549.00 9846.182
25000 550.00 9803.511
25000 551.00 9761.080
25000 552.00 9718.887
25000 553.00 9676.929
25000 554.00 9635.207
25000 555.00 9593.717
25000 556.00 9552.459
25000 557.00 9511.431
25000 558.00 9470.631
25000 559.00 9430.057
25000 560.00 9389.710
25000 561.00 9349.586
25000 562.00 9309.684
25000 563.00 9270.003
25000 564.00 9230.541
25000 565.00 9191.297
25000 566.00 9152.270
25000 567.00 9113.458
25000 568.00 9074.859
25000 569.00 9036.472
25000 570.00 8998.296
25000 571.00 8960.330
25000 572.00 8922.571
25000 573.00 8885.019
25000 574.00 8847.672
25000 575.00 8810.529
25000 576.00 8773.588
25000 577.00 8736.849
25000 578.00 8700.310
25000 579.00 8663.969
25000 580.00 8627.825
25000 581.00 8591.877
25000 582.00 8556.124
25000 583.00 8520.564
25000 584.00 8485.197
25000 585.00 8450.020
25000 586.00 8415.033
25000 587.00 8380.234
25000 588.00 8345.622
25000 589.00 8311.197
25000 590.00 8276.956
25000 591.00 8242.898
25000 592.00 8209.023
25000 593.00 8175.329
25000 594.00 8141.815
25000 595.00 8108.480
25000 596.00 8075.323
25000 597.00 8042.341
25000 598.00 8009.536
25000 599.00 7976.904
25000 600.00 7944.446
25000 601.00 7912.160
25000 602.00 7880.044
25000 603.00 7848.099
25000 604.00 7816.322
25000 605.00 7784.712
25000 606.00 7753.270
25000 607.00 7721.992
25000 608.00 7690.879
25000 609.00 7659.930
25000 610.00 7629.143
25000 611.00 7598.517
25000 612.00 7568.051
25000 613.00 7537.745
25000 614.00 7507.597
25000 615.00 7477.606
25000 616.00 7447.772
25000 617.00 7418.092
25000 618.00 7388.567
25000 619.00 7359.196
25000 620.00 7329.976
25000 621.00 7300.908
25000 622.00 7271.990
25000 623.00 7243.222
25000 624.00 7214.603
25000 625.00 7186.131
25000 626.00 7157.805
25000 627.00 7129.626
25000 628.00 7101.591
25000 629.00 7073.700
25000 630.00 7045.952
25000 631.00 7018.346
25000 632.00 6990.882
25000 633.00 6963.558
25000 634.00 6936.373
25000 635.00 6909.327
25000 636.00 6882.419
25000 637.00 6855.648
25000 638.00 6829.012
25000 639.00 6802.512
25000 640.00 6776.147
25000 641.00 6749.915
25000 642.00 6723.815
25000 643.00 6697.848
25000 644.00 6672.011
25000 645.00 6646.305
25000 646.00 6620.729
25000 647.00 6595.281
25000 648.00 6569.961
25000 649.00 6544.768
25000 650.00 6519.701
25000 651.00 6494.760
25000 652.00 6469.944
25000 653.00 6445.252
25000 654.00 6420.683
25000 655.00 6396.237
25000 656.00 6371.912
25000 657.00 6347.709
25000 658.00 6323.625
25000 659.00 6299.662
25000 660.00 6275.817
25000 661.00 6252.090
25000 662.00 6228.481
25000 663.00 6204.988
25000 664.00 6181.612
25000 665.00 6158.350
25000 666.00 6135.204
25000 667.00 6112.171
25000 668.00 6089.251
25000 669.00 6066.444
25000 670.00 6043.749
25000 671.00 6021.165
25000 672.00 5998.692
25000 673.00 5976.328
25000 674.00 5954.074
25000 675.00 5931.928
25000 676.00 5909.890
25000 677.00 5887.960
25000 678.00 5866.136
25000 679.00 5844.418
25000 680.00 5822.805
25000 681.00 5801.297
25000 682.00 5779.893
25000 683.00 5758.593
25000 684.00 5737.396
25000 685.00 5716.301
25000 686.00 5695.307
25000 687.00 5674.415
25000 688.00 5653.623
25000 689.00 5632.931
25000 690.00 5612.338
25000 691.00 5591.845
25000 692.00 5571.449
25000 693.00 5551.150
25000 694.00 5530.949
25000 695.00 5510.844
25000 696.00 5490.835
25000 697.00 5470.922
25000 698.00 5451.103
25000 699.00 5431.378
25000 700.00 5411.747
25000 701.00 5392.209
25000 702.00 5372.763
25000 703.00 5353.410
25000 704.00 5334.148
25000 705.00 5314.977
25000 706.00 5295.896
25000 707.00 5276.906
25000 708.00 5258.005
25000 709.00 5239.192
25000 710.00 5220.468
25000 711.00 5201.832
25000 712.00 5183.283
25000 713.00 5164.821
25000 714.00 5146.445
25000 715.00 5128.155
25000 716.00 5109.951
25000 717.00 5091.831
25000 718.00 5073.796
25000 719.00 5055.844
25000 720.00 5037.976
25000 721.00 5020.191
25000 722.00 5002.489
25000 723.00 4984.868
25000 724.00 4967.329
25000 725.00 4949.871
25000 726.00 4932.494
25000 727.00 4915.197
25000 728.00 4897.979
25000 729.00 4880.841
25000 730.00 4863.781
25000 731.00 4846.800
25000 732.00 4829.897
25000 733.00 4813.071
25000 734.00 4796.323
25000 735.00 4779.650
25000 736.00 4763.054
25000 737.00 4746.534
25000 738.00 4730.089
25000 739.00 4713.719
25000 740.00 4697.424
25000 741.00 4681.202
25000 742.00 4665.055
25000 743.00 4648.980
25000 744.00 4632.978
25000 745.00 4617.049
25000 746.00 4601.192
25000 747.00 4585.406
25000 748.00 4569.692
25000 749.00 4554.048
25000 750.00 4538.475
25000 751.00 4522.972
25000 752.00 4507.538
25000 753.00 4492.174
25000 754.00 4476.878
25000 755.00 4461.652
25000 756.00 4446.493
25000 757.00 4431.402
25000 758.00 4416.378
25000 759.00 4401.422
25000 760.00 4386.532
25000 761.00 4371.708
25000 762.00 4356.951
25000 763.00 4342.258
25000 764.00 4327.631
25000 765.00 4313.069
25000 766.00 4298.572
25000 767.00 4284.138
25000 768.00 4269.768
25000 769.00 4255.462
25000 770.00 4241.219
25000 771.00 4227.038
25000 772.00 4212.920
25000 773.00 4198.865
25000 774.00 4184.870
25000 775.00 4170.937
25000 776.00 4157.066
25000 777.00 4143.255
25000 778.00 4129.504
25000 779.00 4115.814
25000 780.00 4102.183
25000 781.00 4088.612
25000 782.00 4075.099
25000 783.00 4061.646
25000 784.00 4048.251
25000 785.00 4034.915
25000 786.00 4021.636
25000 787.00 4008.414
25000 788.00 3995.250
25000 789.00 3982.143
25000 790.00 3969.093
25000 791.00 3956.099
25000 792.00 3943.161
25000 793.00 3930.278
25000 794.00 3917.452
25000 795.00 3904.680
25000 796.00 3891.963
25000 797.00 3879.301
25000 798.00 3866.693
25000 799.00 3854.139
25000 800.00 3841.638
25000 801.00 3829.192
25000 802.00 3816.798
25000 803.00 3804.457
25000 804.00 3792.169
25000 805.00 3779.933
25000 806.00 3767.749
25000 807.00 3755.617
25000 808.00 3743.536
25000 809.00 3731.506
25000 810.00 3719.528
25000 811.00 3707.600
25000 812.00 3695.723
25000 813.00 3683.895
25000 814.00 3672.118
25000 815.00 3660.390
25000 816.00 3648.712
25000 817.00 3637.083
25000 818.00 3625.502
25000 819.00 3613.971
25000 820.00 3602.487
25000 821.00 3591.052
25000 822.00 3579.665
25000 823.00 3568.325
25000 824.00 3557.033
25000 825.00 3545.787
25000 826.00 3534.589
25000 827.00 3523.437
25000 828.00 3512.332
25000 829.00 3501.273
25000 830.00 3490.259
25000 831.00 3479.292
25000 832.00 3468.370
25000 833.00 3457.493
25000 834.00 3446.661
25000 835.00 3435.874
25000 836.00 3425.131
25000 837.00 3414.433
25000 838.00 3403.779
25000 839.00 3393.169
25000 840.00 3382.602
25000 841.00 3372.079
25000 842.00 3361.599
25000 843.00 3351.162
25000 844.00 3340.767
25000 845.00 3330.415
25000 846.00 3320.106
25000 847.00 3309.839
25000 848.00 3299.613
25000 849.00 3289.429
25000 850.00 3279.287
25000 851.00 3269.186
25000 852.00 3259.126
25000 853.00 3249.107
25000 854.00 3239.129
25000 855.00 3229.191
25000 856.00 3219.293
25000 857.00 3209.435
25000 858.00 3199.617
25000 859.00 3189.839
25000 860.00 3180.100
25000 861.00 3170.401
25000 862.00 3160.740
25000 863.00 3151.119
25000 864.00 3141.536
25000 865.00 3131.991
25000 866.00 3122.485
25000 867.00 3113.017
25000 868.00 3103.587
25000 869.00 3094.194
25000 870.00 3084.839
25000 871.00 3075.522
25000 872.00 3066.241
25000 873.00 3056.998
25000 874.00 3047.791
25000 875.00 3038.621
25000 876.00 3029.488
25000 877.00 3020.390
25000 878.00 3011.329
25000 879.00 3002.304
25000 880.00 2993.314
25000 881.00 2984.360
25000 882.00 2975.441
25000 883.00 2966.558
25000 884.00 2957.709
25000 885.00 2948.896
25000 886.00 2940.117
25000 887.00 2931.372
25000 888.00 2922.662
25000 889.00 2913.986
25000 890.00 2905.345
25000 891.00 2896.737
25000 892.00 2888.162
25000 893.00 2879.622
25000 894.00 2871.114
25000 895.00 2862.640
25000 896.00 2854.199
25000 897.00 2845.791
25000 898.00 2837.415
25000 899.00 2829.072
25000 900.00 2820.762
25000 901.00 2812.483
25000 902.00 2804.237
25000 903.00 2796.023
25000 904.00 2787.841
25000 905.00 2779.690
25000 906.00 2771.571
25000 907.00 2763.483
25000 908.00 2755.426
25000 909.00 2747.400
25000 910.00 2739.405
25000 911.00 2731.441
25000 912.00 2723.508
25000 913.00 2715.605
25000 914.00 2707.732
25000 915.00 2699.890
25000 916.00 2692.077
25000 917.00 2684.294
25000 918.00 2676.541
25000 919.00 2668.818
25000 920.00 2661.124
25000 921.00 2653.460
25000 922.00 2645.825
25000 923.00 2638.218
25000 924.00 2630.641
25000 925.00 2623.092
25000 926.00 2615.572
25000 927.00 2608.081
25000 928.00 2600.618
25000 929.00 2593.183
25000 930.00 2585.776
25000 931.00 2578.397
25000 932.00 2571.046
25000 933.00 2563.723
25000 934.00 2556.428
25000 935.00 2549.159
25000 936.00 2541.918
25000 937.00 2534.705
25000 938.00 2527.518
25000 939.00 2520.359
25000 940.00 2513.226
25000 941.00 2506.120
25000 942.00 2499.040
25000 943.00 2491.987
25000 944.00 2484.960
25000 945.00 2477.959
25000 946.00 2470.985
25000 947.00 2464.036
25000 948.00 2457.114
25000 949.00 2450.217
25000 950.00 2443.345
25000 951.00 2436.499
25000 952.00 2429.679
25000 953.00 2422.884
25000 954.00 2416.114
25000 955.00 2409.369
25000 956.00 2402.648
25000 957.00 2395.953
25000 958.00 2389.282
25000 959.00 2382.636
25000 960.00 2376.014
25000 961.00 2369.417
25000 962.00 2362.844
25000 963.00 2356.295
25000 964.00 2349.770
25000 965.00 2343.269
25000 966.00 2336.792
25000 967.00 2330.338
25000 968.00 2323.908
25000 969.00 2317.502
25000 970.00 2311.119
25000 971.00 2304.759
25000 972.00 2298.422
25000 973.00 2292.108
25000 974.00 2285.818
25000 975.00 2279.550
25000 976.00 2273.305
25000 977.00 2267.082
25000 978.00 2260.882
25000 979.00 2254.705
25000 980.00 2248.549
25000 981.00 2242.416
25000 982.00 2236.306
25000 983.00 2230.217
25000 984.00 2224.150
25000 985.00 2218.105
25000 986.00 2212.082
25000 987.00 2206.080
25000 988.00 2200.100
25000 989.00 2194.142
25000 990.00 2188.204
25000 991.00 2182.289
25000 992.00 2176.394
25000 993.00 2170.520
25000 994.00 2164.667
25000 995.00 2158.835
25000 996.00 2153.024
25000 997.00 2147.234
25000 998.00 2141.464
25000 999.00 2135.715
25000 1000.00 2129.986
25000 1001.00 2124.278
25000 1002.00 2118.590
25000 1003.00 2112.922
25000 1004.00 2107.274
25000 1005.00 2101.646
25000 1006.00 2096.038
25000 1007.00 2090.450
25000 1008.00 2084.881
25000 1009.00 2079.332
25000 1010.00 2073.803
25000 1011.00 2068.293
25000 1012.00 2062.803
25000 1013.00 2057.332
25000 1014.00 2051.880
25000 1015.00 2046.447
25000 1016.00 2041.033
25000 1017.00 2035.638
25000 1018.00 2030.262
25000 1019.00 2024.905
25000 1020.00 2019.567
25000 1021.00 2014.247
25000 1022.00 2008.946
25000 1023.00 2003.663
25000 1024.00 1998.399
25000 1025.00 1993.153
25000 1026.00 1987.925
25000 1027.00 1982.715
25000 1028.00 1977.524
25000 1029.00 1972.350
25000 1030.00 1967.194
25000 1031.00 1962.057
25000 1032.00 1956.937
25000 1033.00 1951.834
25000 1034.00 1946.750
25000 1035.00 1941.683
25000 1036.00 1936.633
25000 1037.00 1931.601
25000 1038.00 1926.586
25000 1039.00 1921.588
25000 1040.00 1916.607
25000 1041.00 1911.644
25000 1042.00 1906.698
25000 1043.00 1901.768
25000 1044.00 1896.856
25000 1045.00 1891.960
25000 1046.00 1887.081
25000 1047.00 1882.218
25000 1048.00 1877.373
25000 1049.00 1872.543
25000 1050.00 1867.731
25000 1051.00 1862.934
25000 1052.00 1858.154
25000 1053.00 1853.390
25000 1054.00 1848.643
25000 1055.00 1843.911
25000 1056.00 1839.196
25000 1057.00 1834.496
25000 1058.00 1829.812
25000 1059.00 1825.145
25000 1060.00 1820.493
25000 1061.00 1815.856
25000 1062.00 1811.236
25000 1063.00 1806.631
25000 1064.00 1802.041
25000 1065.00 1797.467
25000 1066.00 1792.908
25000 1067.00 1788.365
25000 1068.00 1783.837
25000 1069.00 1779.324
25000 1070.00 1774.826
25000 1071.00 1770.343
25000 1072.00 1765.876
25000 1073.00 1761.423
25000 1074.00 1756.985
25000 1075.00 1752.562
25000 1076.00 1748.153
25000 1077.00 1743.760
25000 1078.00 1739.381
25000 1079.00 1735.016
25000 1080.00 1730.666
25000 1081.00 1726.331
25000 1082.00 1722.010
25000 1083.00 1717.703
25000 1084.00 1713.410
25000 1085.00 1709.132
25000 1086.00 1704.868
25000 1087.00 1700.618
25000 1088.00 1696.382
25000 1089.00 1692.160
25000 1090.00 1687.952
25000 1091.00 1683.758
25000 1092.00 1679.578
25000 1093.00 1675.411
25000 1094.00 1671.258
25000 1095.00 1667.119
25000 1096.00 1662.993
25000 1097.00 1658.881
25000 1098.00 1654.782
25000 1099.00 1650.697
25000 1100.00 1646.625
25000 1101.00 1642.567
25000 1102.00 1638.521
25000 1103.00 1634.489
25000 1104.00 1630.470
25000 1105.00 1626.464
25000 1106.00 1622.472
25000 1107.00 1618.492
25000 1108.00 1614.525
25000 1109.00 1610.571
25000 1110.00 1606.630
25000 1111.00 1602.701
25000 1112.00 1598.786
25000 1113.00 1594.883
25000 1114.00 1590.993
25000 1115.00 1587.115
25000 1116.00 1583.250
25000 1117.00 1579.397
25000 1118.00 1575.557
25000 1119.00 1571.729
25000 1120.00 1567.913
25000 1121.00 1564.110
25000 1122.00 1560.319
25000 1123.00 1556.540
25000 1124.00 1552.773
25000 1125.00 1549.019
25000 1126.00 1545.276
25000 1127.00 1541.545
25000 1128.00 1537.827
25000 1129.00 1534.120
25000 1130.00 1530.425
25000 1131.00 1526.742
25000 1132.00 1523.070
25000 1133.00 1519.411
25000 1134.00 1515.763
25000 1135.00 1512.126
25000 1136.00 1508.501
25000 1137.00 1504.888
25000 1138.00 1501.286
25000 1139.00 1497.696
25000 1140.00 1494.117
25000 1141.00 1490.549
25000 1142.00 1486.993
25000 1143.00 1483.448
25000 1144.00 1479.914
25000 1145.00 1476.391
25000 1146.00 1472.879
25000 1147.00 1469.379
25000 1148.00 1465.889
25000 1149.00 1462.411
25000 1150.00 1458.943
25000 1151.00 1455.486
25000 1152.00 1452.041
25000 1153.00 1448.606
25000 1154.00 1445.181
25000 1155.00 1441.768
25000 1156.00 1438.365
25000 1157.00 1434.973
25000 1158.00 1431.591
25000 1159.00 1428.220
25000 1160.00 1424.860
25000 1161.00 1421.510
25000 1162.00 1418.171
25000 1163.00 1414.841
25000 1164.00 1411.523
25000 1165.00 1408.214
25000 1166.00 1404.916
25000 1167.00 1401.628
25000 1168.00 1398.351
25000 1169.00 1395.083
25000 1170.00 1391.826
25000 1171.00 1388.578
25000 1172.00 1385.341
25000 1173.00 1382.114
25000 1174.00 1378.897
25000 1175.00 1375.689
25000 1176.00 1372.492
25000 1177.00 1369.304
25000 1178.00 1366.127
25000 1179.00 1362.959
25000 1180.00 1359.801
25000 1181.00 1356.652
25000 1182.00 1353.513
25000 1183.00 1350.384
25000 1184.00 1347.264
25000 1185.00 1344.154
25000 1186.00 1341.054
25000 1187.00 1337.963
25000 1188.00 1334.881
25000 1189.00 1331.809
25000 1190.00 1328.746
25000 1191.00 1325.693
25000 1192.00 1322.649
25000 1193.00 1319.614
25000 1194.00 1316.588
25000 1195.00 1313.572
25000 1196.00 1310.565
25000 1197.00 1307.567
25000 1198.00 1304.578
25000 1199.00 1301.598
25000 1200.00 1298.627
25000 1201.00 1295.665
25000 1202.00 1292.712
25000 1203.00 1289.768
25000 1204.00 1286.833
25000 1205.00 1283.907
25000 1206.00 1280.989
25000 1207.00 1278.081
25000 1208.00 1275.181
25000 1209.00 1272.290
25000 1210.00 1269.407
25000 1211.00 1266.533
25000 1212.00 1263.668
25000 1213.00 1260.812
25000 1214.00 1257.964
25000 1215.00 1255.124
25000 1216.00 1252.293
25000 1217.00 1249.471
25000 1218.00 1246.657
25000 1219.00 1243.851
25000 1220.00 1241.054
25000 1221.00 1238.265
25000 1222.00 1235.485
25000 1223.00 1232.712
25000 1224.00 1229.948
25000 1225.00 1227.193
25000 1226.00 1224.445
25000 1227.00 1221.706
25000 1228.00 1218.974
25000 1229.00 1216.251
25000 1230.00 1213.536
25000 1231.00 1210.829
25000 1232.00 1208.130
25000 1233.00 1205.439
25000 1234.00 1202.756
25000 1235.00 1200.080
25000 1236.00 1197.413
25000 1237.00 1194.754
25000 1238.00 1192.102
25000 1239.00 1189.458
25000 1240.00 1186.822
25000 1241.00 1184.194
25000 1242.00 1181.574
25000 1243.00 1178.961
25000 1244.00 1176.356
25000 1245.00 1173.758
25000 1246.00 1171.168
25000 1247.00 1168.586
25000 1248.00 1166.011
25000 1249.00 1163.444
25000 1250.00 1160.884
25000 1251.00 1158.332
25000 1252.00 1155.787
25000 1253.00 1153.250
25000 1254.00 1150.720
25000 1255.00 1148.197
25000 1256.00 1145.682
25000 1257.00 1143.174
25000 1258.00 1140.673
25000 1259.00 1138.180
25000 1260.00 1135.694
25000 1261.00 1133.215
25000 1262.00 1130.743
25000 1263.00 1128.278
25000 1264.00 1125.821
25000 1265.00 1123.370
25000 1266.00 1120.927
25000 1267.00 1118.491
25000 1268.00 1116.061
25000 1269.00 1113.639
25000 1270.00 1111.224
25000 1271.00 1108.816
25000 1272.00 1106.414
25000 1273.00 1104.020
25000 1274.00 1101.632
25000 1275.00 1099.252
25000 1276.00 1096.878
25000 1277.00 1094.511
25000 1278.00 1092.150
25000 1279.00 1089.797
25000 1280.00 1087.450
25000 1281.00 1085.110
25000 1282.00 1082.776
25000 1283.00 1080.450
25000 1284.00 1078.130
25000 1285.00 1075.816
25000 1286.00 1073.509
25000 1287.00 1071.209
25000 1288.00 1068.915
25000 1289.00 1066.628
25000 1290.00 1064.347
25000 1291.00 1062.073
25000 1292.00 1059.805
25000 1293.00 1057.543
25000 1294.00 1055.288
25000 1295.00 1053.040
25000 1296.00 1050.797
25000 1297.00 1048.562
